GROEPCODE,LINKCODE,ISLID,VOLGORDE,BEHEERNIVO,LINKBLOKIMAGE
FUNCAR,FUNCAR,True,,0,False
ZZZ,@GRESOOG,True,,0,False
KLIAPS,KVAPS,True,,0,False
KLILLV,@GKLVKRM,True,,0,False
KLIFYS,KLIFYS,True,,0,False
KLIREV,KLIREV,True,,0,False
ZH0634,@GZH0645,True,,0,False
ZZZ,@GCTGTOT,True,,0,False
ZZZ,@GAFSBUR,True,,0,False
ZH1269,@GZH1272,True,,0,False
KLIVPL,@GZH0631,True,,0,False
KLISEC,@GZH0638,True,,0,False
ZZZ,@GSECLCH,True,,0,False
KLVTMP,KLVTMP,True,,0,False
KSCC,KSCC,True,,0,False
KSIC,KSIC,True,,0,False
KSKRM,KSKRM,True,,0,False
KVEND,KVEND,True,,0,False
KVIC+,KVIC+,True,,0,False
KVKRM,KVKRM,True,,0,False
KZ,@GKZBEH,True,,0,False
KVNEU,KVNEU,True,,0,False
KZART,@GKZAKAD,True,,0,False
KZART,@GKZAPOH,True,,0,False
KZBEH,@GKZKET,True,,0,False
KZDIEA,@GDIEA1,True,,0,False
KZDIN,@GKZDIEA,True,,0,False
KZDIN,@GKZPODP,True,,0,False
KZKET,@GKZPED,True,,0,False
KZKET,@GKZPSO,True,,0,False
KZPODA,@GPODA1,True,,0,False
KZPODF,@GPODF1,True,,0,False
MAPTST,MAPTST,True,,0,False
ZKH&,@GZH1203,True,,0,False
ZZZ,@GGGZDAG,True,,0,False
MEDADM,@GFACMDW,True,,0,False
MEDADM,@GPATADM,True,,0,False
MEDSEC,@GSECCAR,True,,0,False
MEDSEC,@GSECDER,True,,0,False
MEDSEC,@GSECCHI,True,,0,False
MEDSEC,@GSECDLY,True,,0,False
MEDSEC,@GSECERG,True,,0,False
VPLANE,@GZH1311,True,,0,False
MEDSEC,@GSECKNO,True,,0,False
MEDSEC,@GSECMDL,True,,0,False
MEDSEC,@GSECNCH,True,,0,False
KLIVPL,@GZH0632,True,,0,False
BEHEER,@GCS0099,True,,0,False
BEHEER,@GMAPTST,True,,0,False
BYWERK,CS000001,True,,0,False
COASS,@GCOCAR,True,,0,False
COASS,@GCOKIN,True,,0,False
COASS,@GCONCH,True,,0,False
COASS,@GCOURO,True,,0,False
COGER,COGER,True,,0,False
COINT,COINT,True,,0,False
COMDL,COMDL,True,,0,False
COPSY,COPSY,True,,0,False
CS0006,KCLANL,True,,0,False
CS0010,APOTHKL,True,,0,False
CS0018,@GCS0141,True,,0,False
CS0020,@GCS0021,True,,0,False
CS0031,CS000017,True,,0,False
CS0045,CS000023,True,,0,False
CS0048,CS000031,True,,0,False
CS0060,CS000042,True,,0,False
CS0068,CS000048,True,,0,False
ZH1561,JGENTENA,True,,0,True
CS0096,CS000190,True,,0,False
CS0119,CS000213,True,,0,False
CS0132,CS000231,True,,0,False
CS0148,CS000255,True,,0,False
CS0157,CS000262,True,,0,False
CSACSR,@GCSAMDW,True,,0,False
CSAMDW,@GCSA+,True,,0,False
DATCHI,DATCHI,True,,0,False
DATDER,DATDER,True,,0,False
DATKLG,DATKLG,True,,0,False
DATLON,DATLON,True,,0,False
ZH1223,ZH001104,True,,0,False
ZH0329,@GZH1223,True,,0,False
ZH1227,ZH001108,True,,0,False
DATMAN,@GDATPSY,True,,0,False
DATNEF,DATNEF,True,,0,False
DATOOG,DATOOG,True,,0,False
DATURO,DATURO,True,,0,False
DBCDER,DBCDER,True,,0,False
DBCKEY,@GDBCANE,True,,0,False
DBCKEY,@GDBCGYN,True,,0,False
DBCKEY,@GDBCNCH,True,,0,False
GVP,@GZH1231,True,,0,False
DBCKIN,DBCKIN,True,,0,False
DBCOOG,DBCOOG,True,,0,False
DBCREV,DBCREV,True,,0,False
DIE1,KZDIE1,True,,0,False
ZH0148,ZH000230,True,,0,True
ZZZ,@GENRMDW,True,,0,False
DIENST,@GPATINS,True,,0,False
DIENST,@GPOSTKR,True,,0,False
FARMED,FARMED,True,,0,False
FCTHK,FCTHK,True,,0,False
FUN,@GFUNCAR,True,,0,False
ZZZ,@GFUNECH,True,,0,False
ZZZ,@GFUNVAA,True,,0,False
FUNKIN,FUNKIN,True,,0,False
FUNMDL,FUNMDL,True,,0,False
GGZ,@GGGZOVZ,True,,0,False
ZZZ,@GCS0076,True,,0,False
GGZKPS,GGZKPS,True,,0,False
GGZSEC,GGZSEC,True,,0,False
GVP,@GGVPCAR,True,,0,False
GVP,@GGVPDEC,True,,0,False
GVP,@GGVPKIN,True,,0,False
GVP,@GGVPMDL,True,,0,False
GVP,@GGVPPYN,True,,0,False
GVPBAR,GVPBAR,True,,0,False
GVPDER,GVPDER,True,,0,False
GVPGER,GVPGER,True,,0,False
GVPINT,@GGVPDLY,True,,0,False
KLIVPL,KLIVPL,True,,0,True
GVPNEU,GVPNEU,True,,0,False
GVPPAL,GVPPAL,True,,0,False
GVPVAS,GVPVAS,True,,0,False
HAPHIO,HAPHA,True,,0,False
HAPMAN,HAPMAN,True,,0,False
HIS,@GCS0167,True,,0,False
ZH1264,ZH001121,True,,0,False
KLIAPS,@GZH1264,True,,0,False
KLICHE,KLICHE,True,,0,False
KLILLV,@GKLVTMP,True,,0,False
APBEPD,@GZH1263,True,,0,False
KLIVON,KLIVON,True,,0,False
ZH0638,@GKSNEO,True,,0,False
KRAVZG,@GKRACOR,True,,0,False
KSNEO,KSNEO,True,,0,False
ZZZ,@GCS0010,True,,0,False
KZART,@GKZACAR,True,,0,False
KZART,@GKZALON,True,,0,False
KZDIN,@GKZPODF,True,,0,False
KZKET,@GKZFYS,True,,0,False
LAB,@GMIM,True,,0,False
LOGPED,LOGPED,True,,0,False
ZH0162,ZH000231,True,,0,True
ZH0565,ZH000603,True,,0,True
MEDSEC,@GSECDIE,True,,0,False
MEDSEC,@GSECFYS,True,,0,False
MEDSEC,@GSECLOG,True,,0,False
MEDSEC,@GSECNEU,True,,0,False
MEDSEC,@GSECOOG,True,,0,False
MEDSEC,@GSECPYN,True,,0,False
MEDSEC,@GSECRTH,True,,0,False
ZH1028,@GZH1294,True,,0,False
MEDSEC,@GSECURO,True,,0,False
MEDSEC,@GSECTAN,True,,0,False
MMI,@GMMIADM,True,,0,False
MMIADM,MMIADM,True,,0,False
MMW,MMW,True,,0,False
MNDHYG,MNDHYG,True,,0,False
MONGEC,MONGEC,True,,0,False
MONIIF,MONIIF,True,,0,False
MONGYN,MONGYN,True,,0,False
MONITO,@GCS0026,True,,0,False
MONINT,MONINT,True,,0,False
MONITO,@GMONGER,True,,0,False
ZZZ,@GMONVAA,True,,0,False
MONITO,@GMONGYN,True,,0,False
MONITO,@GMONKAA,True,,0,False
MONITO,@GMONINT,True,,0,False
MONITO,@GMONNEO,True,,0,False
MONITO,@GMONNEU,True,,0,False
MONITO,@GMONONC,True,,0,False
MONITO,@GMONPSY,True,,0,False
MONITO,@GMONPSO,True,,0,False
MONITO,@GMONURO,True,,0,False
ZZZ,@GRESMAM,True,,0,False
MONKIN,MONKIN,True,,0,False
ZZZ,@GMONGEC,True,,0,False
CS0062,CS000045,True,,0,False
CS0080,CS000061,True,,0,False
CS0125,CS000221,True,,0,False
CS0150,CS000257,True,,0,False
CSA+,CSA+,True,,0,False
CTGMN4,CTGMN4,True,,0,False
DATIIF,DATIIF,True,,0,False
DATMAN,@GDATONC,True,,0,False
DATNCH,DATNCH,True,,0,False
DATTAN,DATTAN,True,,0,False
DBCKEY,@GDBCLON,True,,0,False
ZZZ,@GONDDIA,True,,0,False
DBCPLA,DBCPLA,True,,0,False
DIENST,@GHLPDSK,True,,0,False
ZH1408,ZH001271,True,,0,True
FINCRE,FINCRE,True,,0,False
ZZZ,@GCS0017,True,,0,False
ZZZ,@GFUNKAA,True,,0,False
ZH1099,ZH000942,True,,0,True
GGZBOP,GGZBOP,True,,0,False
GVERZ,GVERZ,True,,0,False
GVP,@GGVPINT,True,,0,False
GVP,@GGVPREU,True,,0,False
GVPDIA,GVPDIA,True,,0,False
ZZZ,@GONDPAL,True,,0,False
GVPONC,GVPONC,True,,0,False
HAP,@GHAPGEB,True,,0,False
HCK,@GHCKVPL,True,,0,False
HISASS,HISASS,True,,0,False
KCLADM,KCLADM,True,,0,False
KLIAFD,@GKLIVPL,True,,0,False
ZH0634,@GZH0646,True,,0,False
ZH0638,@GKSKRM,True,,0,False
KSIC+,KSIC+,True,,0,False
KVTMP,KVTMP,True,,0,False
KZDIEF,@GDIEF1,True,,0,False
KZPOD,@GPOD1,True,,0,False
ZZZ,@GFUNSPO,True,,0,False
MEDSEC,@GSECSPO,True,,0,False
ZH0053,ZH000152,True,,0,True
MONHEM,MONHEM,True,,0,False
MONANE,@GZH1099,True,,0,False
MONITO,@GMONPLA,True,,0,False
KVIC,KVIC,True,,0,False
MONLON,MONLON,True,,0,False
MONKNO,MONKNO,True,,0,False
MONPLA,MONPLA,True,,0,False
MONPSO,MONPSO,True,,0,False
MONPSY,MONPSY,True,,0,False
MONREU,MONREU,True,,0,False
MONREV,MONREV,True,,0,False
NUCADP,NUCADP,True,,0,False
ZZZ,@GRESPLA,True,,0,False
NUCGEN,NUCGEN,True,,0,False
OK,@GOKGEB,True,,0,False
OKLOG,OKLOG,True,,0,False
OKMAN,OKMAN,True,,0,False
ZH1513,MBERKEL2,True,,0,True
ZH1513,ATIMMER2,True,,0,True
ZH1513,BKALKHOV,True,,0,True
OKMO,@GOKMDW,True,,0,False
OKMO,@GPOKMDW,True,,0,False
OKPDMS,OKP,True,,0,False
FUNCAR,@GZH1408,True,,0,False
ONDANE,ONDANE,True,,0,False
ONDDER,ONDDER,True,,0,False
ONDCTC,ONDCTC,True,,0,False
ONDGYN,ONDGYN,True,,0,False
ONDIIF,ONDIIF,True,,0,False
ONDKLG,ONDKLG,True,,0,False
ONDKIN,ONDKIN,True,,0,False
ONDLON,ONDLON,True,,0,False
ONDMDW,@GONDCHI,True,,0,False
ZZZ,@GRESPSY,True,,0,False
ONDMDW,@GONDGYN,True,,0,False
ONDMDW,@GONDHEM,True,,0,False
ONDMDW,@GONDKIN,True,,0,False
ZH0770,ZH001275,True,,0,True
ONDMDW,@GONDNEO,True,,0,False
ONDMDW,@GONDNEU,True,,0,False
ONDMDW,@GONDPLA,True,,0,False
ONDMDW,@GONDRAD,True,,0,False
ONDMDW,@GONDRTH,True,,0,False
ZH1416,ZH001296,True,,0,True
ONDNEU,ONDNEU,True,,0,False
ONDONC,ONDONC,True,,0,False
ONDORT,ONDORT,True,,0,False
ONDPAL,ONDPAL,True,,0,False
ONDTAN,ONDTAN,True,,0,False
ONDURO,ONDURO,True,,0,False
ONDVAA,ONDVAA,True,,0,False
OVZRG,@GAPO,True,,0,False
FUNKNO,@GZH1104,True,,0,False
ZZZ,@GCS0006,True,,0,False
ZH1416,ZH001297,True,,0,True
OVZRG,@GNZM,True,,0,False
OVZRG,@GRADNUC,True,,0,False
PA,@GPACAR,True,,0,False
PA,@GPACHI,True,,0,False
PA,@GPAINT,True,,0,False
PA,@GPAKIN,True,,0,False
ZZZ,@GRESTAN,True,,0,False
ZZZ,@GRESURO,True,,0,False
PA,@GPAPDM,True,,0,False
RESGYN,@GZH1599,True,,0,False
PA,@GPAREV,True,,0,False
PACHI,PACHI,True,,0,False
PADER,PADER,True,,0,False
PAEND,PAEND,True,,0,False
PAGER,PAGER,True,,0,False
ZZZ,@GFUNURO,True,,0,False
PAKAA,PAKAA,True,,0,False
PAKIN,PAKIN,True,,0,False
PALON,PALON,True,,0,False
PAMDL,PAMDL,True,,0,False
PAONC,PAONC,True,,0,False
PAPYN,PAPYN,True,,0,False
PAREU,PAREU,True,,0,False
PARMED,@GAUDIOL,True,,0,False
PARMED,@GCS0125,True,,0,False
PARMED,@GLOGPED,True,,0,False
PARMED,@GORTOPT,True,,0,False
ZZZ,@GHCKSHB,True,,0,False
PARMED,@GTOA,True,,0,False
PAURO,PAURO,True,,0,False
PDMMDW,@GPERFUS,True,,0,False
PDMMDW,@GSPS,True,,0,False
PERFUS,PERFUSIE,True,,0,False
ZZZ,@GKLIREV,True,,0,False
DATORT,DATORT,True,,0,False
ZKH&,@GZH1265,True,,0,False
DBCKEY,@GDBCCHI,True,,0,False
DBCKEY,@GDBCNEU,True,,0,False
DBCMDW,DBCMDW,True,,0,False
DIEF1,KZDIEF1,True,,0,False
ZH1267,ZH001126,True,,0,True
FCTGEG,FCTGEG,True,,0,False
ZH0416,@GZH1267,True,,0,False
FUN,@GFUNRTH,True,,0,False
FUNKAA,FUNKAA,True,,0,False
NZM,@GZH1267,True,,0,False
GGZKLI,@GGGZVPK,True,,0,False
GVP,@GGVPCHI,True,,0,False
HAP,@GCS0020,True,,0,False
HAPTRI,HAPTRI,True,,0,False
HISHA,@GCS0080,True,,0,False
KEUMDW,KEUMDW,True,,0,False
KLIPZP,KLIPZP,True,,0,False
KLIVOE,KLIVOE,True,,0,False
KLVKRM,KLVKRM,True,,0,False
KVCC,KVCC,True,,0,False
KZAPOH,KZPOH,True,,0,False
KZDIN,@GKZPODA,True,,0,False
LAB,@GPTH,True,,0,False
MEDSEC,@GCS0073,True,,0,False
MEDSEC,@GSECINT,True,,0,False
ZH1268,ZH001128,True,,0,True
MIM,@GMIMLOG,True,,0,False
MONCTC,MONCTC,True,,0,False
MONITO,@GMONCHI,True,,0,False
MONITO,@GMONKLG,True,,0,False
MONITO,@GMONREU,True,,0,False
MONNEU,MONNEU,True,,0,False
MONVAA,MONVAA,True,,0,False
OKGEB,@GOKMAN,True,,0,False
ONDCHI,ONDCHI,True,,0,False
ONDKNO,ONDKNO,True,,0,False
ZH0415,@GZH1268,True,,0,False
ONDMDW,@GONDONC,True,,0,False
ONDMDW,@GONDURO,True,,0,False
ONDPYN,ONDPYN,True,,0,False
OVZRG,@GATEAM,True,,0,False
PA,@GPACTC,True,,0,False
PA,@GPAPSY,True,,0,False
PAGYN,PAGYN,True,,0,False
PANCH,PANCH,True,,0,False
PARMED,@GDIET,True,,0,False
PATTRP,PATTRP,True,,0,False
PEDMDW,PEDMDW,True,,0,False
NZM,@GZH1268,True,,0,False
POLI,@GMEDSEC,True,,0,False
POLI,@GPOSMDW,True,,0,False
RADADP,RADADP,True,,0,False
PTH,@GPTHLOG,True,,0,False
PTHLOG,PTHLOG,True,,0,False
RADGEB,@GRADIOL,True,,0,False
RESANE,RESANE,True,,0,False
RESCHI,RESCHI,True,,0,False
RESCAR,RESCAR,True,,0,False
RESDIA,RESDIA,True,,0,False
RESGYN,RESGYN,True,,0,False
RESHEM,RESHEM,True,,0,False
RESINT,@GRESNEF,True,,0,False
RESINT,RESINT,True,,0,False
RESINT,@GRESONC,True,,0,False
RESKAA,RESKAA,True,,0,False
RESMDL,RESMDL,True,,0,False
RESNEF,RESNEF,True,,0,False
RESONC,RESONC,True,,0,False
RESOOG,RESOOG,True,,0,False
RESORT,RESORT,True,,0,False
RESPLA,RESPLA,True,,0,False
RESREU,RESREU,True,,0,False
RESTAN,RESTAN,True,,0,False
RESURO,RESURO,True,,0,False
RESVAA,RESVAA,True,,0,False
RESVPL,@GRESCAR,True,,0,False
ZH1268,ZH001129,True,,0,False
ZH1267,ZH001129,True,,0,False
ZH0797,ZH001129,True,,0,False
ZH0418,@GZH1274,True,,0,False
RESVPL,@GRESKIN,True,,0,False
RESVPL,@GRESLON,True,,0,False
GVP,@GZH1271,True,,0,False
RESVPL,@GRESNEU,True,,0,False
RESVPL,@GRESREU,True,,0,False
RTHPLN,RTHPLN,True,,0,False
SECALL,SECALL,True,,0,False
SECBAR,SECBAR,True,,0,False
SECBEK,SECBEK,True,,0,False
SECCAR,SECCAR,True,,0,False
SECCHI,SECCHIOP,True,,0,False
SECDER,SECDER,True,,0,False
SECCTG,SECCTG,True,,0,False
SECFUN,SECFUN,True,,0,False
SECFYS,SECFYS,True,,0,False
SECGER,SECGER,True,,0,False
SECGYN,SECGYN,True,,0,False
SECHRV,SECHRV,True,,0,False
SECKAA,SECKAA,True,,0,False
SECKIN,SECKIN,True,,0,False
SECLCH,SECLCH,True,,0,False
SECLOG,SECLOG,True,,0,False
SECMDL,SECMDL,True,,0,False
SECNEU,SECNEU,True,,0,False
SECORT,SECORT,True,,0,False
SECPAR,SECPAR,True,,0,False
SECPLA,SECPLA,True,,0,False
SECPSY,SECPSY,True,,0,False
SECREU,SECREU,True,,0,False
SECSEK,SECSEK,True,,0,False
SECTAN,SECTAN,True,,0,False
SECTXC,SECTXC,True,,0,False
SECVAA,SECVAA,True,,0,False
SEH,@GSEHSHB,True,,0,False
SEHGEB,@GSEHCO,True,,0,False
SEHGEB,@GSEHSEC,True,,0,False
SEHGEB,@GSEHVPL,True,,0,False
SEHRVB,SEHRVB,True,,0,False
DATPLA,DATPLA,True,,0,False
DATONC,DATONC,True,,0,False
DATREU,DATREU,True,,0,False
DATSPO,DATSPO,True,,0,False
DBCANE,DBCANE,True,,0,False
DBCBLK,DBCBLK,True,,0,False
DBCGER,DBCGER,True,,0,False
DBCGGZ,DBCGGZ,True,,0,False
DBCKEY,@GDBCCAR,True,,0,False
DBCKEY,@GDBCCTC,True,,0,False
DBCKEY,@GDBCKNO,True,,0,False
DBCKEY,@GDBCORT,True,,0,False
DBCKEY,@GDBCPLA,True,,0,False
DBCKEY,@GDBCURO,True,,0,False
DBCMDL,DBCMDL,True,,0,False
GGZSEC,@GZH1216,True,,0,False
DBCPSY,DBCPSY,True,,0,False
DBCRTH,DBCRTH,True,,0,False
DBCTAN,DBCTAN,True,,0,False
DBCURO,DBCURO,True,,0,False
DIENST,@GBEVMDW,True,,0,False
DIENST,@GBEHEER,True,,0,False
DIENST,@GAUDIT,True,,0,False
ZZZ,@GGGZCO ,True,,0,False
DIENST,@GMEDFOT,True,,0,False
DIENST,@GMEDCOD,True,,0,False
ZH1218,ZH001097,True,,0,True
GGZPSY,@GZH1218,True,,0,False
DOTADV,DOTADV,True,,0,False
ERGTHP,ERGTHP,True,,0,False
FACMDW,FACMDW,True,,0,False
ZH1234,@GZH0175,True,,0,False
ZZZ,@GKLIVOE,True,,0,False
ZZZ,@GHCKPDM,True,,0,False
ZH1219,ZH001098,True,,0,False
ZH0465,@GZH1162,True,,0,False
FUN,@GFUNLON,True,,0,False
FUNAUD,FUNAUD,True,,0,False
ZH0418,@GZH1221,True,,0,False
FUNEND,FUNEND,True,,0,False
FUNINT,FUNINT,True,,0,False
FUNKNO,FUNKNO,True,,0,False
FUNSPO,FUNSPO,True,,0,False
FUNVAA,FUNVAA,True,,0,False
GGZ,@GGGZBEH,True,,0,False
ZH1222,ZH001103,True,,0,False
ZH0099,@GZH1222,True,,0,False
ZH1236,@GZH0378,True,,0,False
ZH1237,@GZH0178,True,,0,False
GGZSHB,GGZSHB,True,,0,False
GGZTHP,GGZTHP,True,,0,False
ZH1238,@GZH1239,True,,0,False
GVP,@GGVPDER,True,,0,False
&MNDT,@GZH1238,True,,0,False
GVP,@GGVPLON,True,,0,False
ZH1242,@GZH0031,True,,0,False
GVP,@GGVPNEU,True,,0,False
GVP,@GGVPORT,True,,0,False
GVP,@GGVPURO,True,,0,False
GVPCAR,GVPCAR,True,,0,False
GVPBWC,GVPBWC,True,,0,False
GVPCOL,GVPCOL,True,,0,False
GVPEND,GVPEND,True,,0,False
GVPGIP,GVPGIP,True,,0,False
ZH1241,@GZH1242,True,,0,False
GVPHRV,GVPHRV,True,,0,False
ZH1244,@GZH0041,True,,0,False
GVPINT,GVPINT,True,,0,False
GVPKAA,GVPKAA,True,,0,False
GVPLON,GVPLON,True,,0,False
GVPORT,GVPORT,True,,0,False
GVPPLA,GVPPLA,True,,0,False
GVPPYN,GVPPYN,True,,0,False
GVPURO,GVPURO,True,,0,False
HAP,@GHAPMAN,True,,0,False
HAPASS,HAPASS,True,,0,False
HAPGEB,@GHAPHIO,True,,0,False
HAPHIO,HAPHAIO,True,,0,False
HCKPDM,HCK,True,,0,False
ZH1243,@GZH1244,True,,0,False
HIS,@GCS0018,True,,0,False
HIS,@GCS0159,True,,0,False
HLPDSK,HLPDSK,True,,0,True
INRCNT,CS000204,True,,0,False
&MNDT,@GZH1241,True,,0,False
KCL,@GKLICHE,True,,0,False
KEUMAN,KEUMAN,True,,0,False
KLI,@GKLIAFD,True,,0,False
KLI,@GKLISH,True,,0,False
KLIAFD,@GKLISEC,True,,0,False
&MNDT,@GZH1243,True,,0,False
KLIPLN,KLIPLN,True,,0,False
ZH1254,@GZH0016,True,,0,False
ZH1253,@GZH1254,True,,0,False
&MNDT,@GZH1253,True,,0,False
KLIVOE,@GKLIVON,True,,0,False
ZZZ,@GGGZSK ,True,,0,False
ZH0415,@GZH0472,True,,0,False
ZH0416,@GZH0474,True,,0,False
KRAVZG,KRAVZG,True,,0,False
KSTMP,KSTMP,True,,0,False
KVBWC,KVBWC,True,,0,False
KVCTG,KVCTG,True,,0,False
KZAHA,KZHA,True,,0,False
KZ,@GKZDIN,True,,0,False
KZART,@GKZAHA,True,,0,False
KZART,@GKZAINT,True,,0,False
KZDIN,@GKZDIEP,True,,0,False
KZDIN,@GKZFYSP,True,,0,False
KZDIN,@GKZDIEF,True,,0,False
KZKET,@GKZDIE,True,,0,False
KZPSO,CS000160,True,,0,False
LAB,@GKCL,True,,0,False
LAB,@GMMI,True,,0,False
LACTA,LACTA,True,,0,False
ZH0415,@GZH0475,True,,0,False
MEDADM,@GDBCKEY,True,,0,False
MEDPSO,MEDPSO,True,,0,False
MEDFOT,MEDFOT,True,,0,False
MEDSEC,@GSECANE,True,,0,False
MEDSEC,@GSECGER,True,,0,False
MEDSEC,@GSECGYN,True,,0,False
MEDSEC,@GSECKIN,True,,0,False
MEDSEC,@GSECORT,True,,0,False
MEDSEC,@GSECPLA,True,,0,False
GVP,@GGVPGYN,True,,0,False
GVP,@GGVPOOG,True,,0,False
ZZZ,@GMONTAN,True,,0,False
GVPCHI,GVPCHI,True,,0,False
GVPCHI,@GGVPVAA,True,,0,False
GVPHFL,GVPHFL,True,,0,False
GVPHEM,GVPHEM,True,,0,False
GVPKNO,GVPKNO,True,,0,False
GVPLNC,GVPLNC,True,,0,False
GVPREV,GVPREV,True,,0,False
GVPSTO,GVPSTO,True,,0,False
HAPHA,HAPHA,True,,0,False
HCK,@GHCKPLN,True,,0,False
HIS,@GCS0019,True,,0,False
INRCNT,INRCNT,True,,0,False
KCL,@GKCLADM,True,,0,False
ZH0478,ZH000946,True,,0,False
KLISEC,@GZH0639,True,,0,False
KLISEC,@GZH0640,True,,0,False
KRACOR,KRACOR,True,,0,False
KVKIN,KVKIN,True,,0,False
KVNEO,KVNEO,True,,0,False
KZBEH,@GKZART,True,,0,False
KZDIE,@GDIE1,True,,0,False
KZKET,@GKZPOD,True,,0,False
KZPED,CS000159,True,,0,False
MEDADM,@GDBCMDW,True,,0,False
ZH0633,@GZH0691,True,,0,False
MEDSEC,@GSECCTC,True,,0,False
MEDSEC,@GSECKAA,True,,0,False
MEDSEC,@GSECLON,True,,0,False
ZH0678,ZH000821,True,,0,False
MEDSEC,@GSECREV,True,,0,False
MIMADM,MIMADM,True,,0,False
MIMLOG,MIMLOG,True,,0,False
MMI,@GINFPRV,True,,0,False
MMI,@GMMB,True,,0,False
MMIANA,MMIANA,True,,0,False
MONCAR,MONCAR,True,,0,False
MONANE,MONANE,True,,0,False
MONCHI,MONCHI,True,,0,False
MONDIA,MONDIA,True,,0,False
MONEND,MONEND,True,,0,False
MONIMM,MONIMM,True,,0,False
MONITO,@GMONANE,True,,0,False
MONITO,@GMONCAR,True,,0,False
MONITO,@GMONDIA,True,,0,False
MONITO,@GMONCTC,True,,0,False
MONITO,@GMONHEM,True,,0,False
MONITO,@GMONIIF,True,,0,False
MONITO,@GMONKIN,True,,0,False
MONITO,@GMONKNO,True,,0,False
MONITO,@GMONMDL,True,,0,False
MONITO,@GMONLON,True,,0,False
MONITO,@GMONOOG,True,,0,False
MONITO,@GMONORT,True,,0,False
MONITO,@GMONRAD,True,,0,False
DIENST,@GZH1137,True,,0,False
MONITO,@GMONREV,True,,0,False
MONITO,@GMONSPO,True,,0,False
MONKAA,MONKAA,True,,0,False
MONKLG,MONKLG,True,,0,False
MONNEF,MONNEF,True,,0,False
MONNCH,MONNCH,True,,0,False
MONNEO,MONNEO,True,,0,False
MONORT,MONORT,True,,0,False
MONPYN,MONPYN,True,,0,False
MONRAD,MONRAD,True,,0,False
MONSPO,MONSPO,True,,0,False
MONTRM,MONTRM,True,,0,False
MONURO,MONURO,True,,0,False
NUCMED,NMED,True,,0,False
NZM,NZM,True,,0,False
OK,@GOKSHB,True,,0,False
OKGEB,@GOKPLAN,True,,0,False
OKMO,@GPDMMDW,True,,0,False
OKSEC,OKSEC,True,,0,False
OKSHB,OKSHB,True,,0,False
OND,@GDATMAN,True,,0,False
OND,@GONDMDW,True,,0,False
ONDCAR,ONDCAR,True,,0,False
ONDDIA,ONDDIA,True,,0,False
ONDGEC,ONDGEC,True,,0,False
ONDGER,ONDGER,True,,0,False
ONDHEM,ONDHEM,True,,0,False
ONDIMM,ONDIMM,True,,0,False
ONDKAA,ONDKAA,True,,0,False
ONDMDL,ONDMDL,True,,0,False
ONDMDW,@GONDANE,True,,0,False
ONDMDW,@GONDCAR,True,,0,False
ONDMDW,@GONDCTC,True,,0,False
ZH1146,ZH000998,True,,0,True
ONDMDW,@GONDEND,True,,0,False
ONDMDW,@GONDINT,True,,0,False
ONDMDW,@GONDKAA,True,,0,False
ONDMDW,@GONDKNO,True,,0,False
ONDMDW,@GONDKLG,True,,0,False
ONDMDW,@GONDMDL,True,,0,False
ONDMDW,@GONDNCH,True,,0,False
ONDMDW,@GONDOOG,True,,0,False
ONDMDW,@GONDPYN,True,,0,False
ONDMDW,@GONDREU,True,,0,False
ONDMDW,@GONDREV,True,,0,False
ONDMDW,@GONDTRM,True,,0,False
ONDMDW,@GONDVAA,True,,0,False
ONDNCH,ONDNCH,True,,0,False
ONDNEF,ONDNEF,True,,0,False
ONDNUC,ONDNUC,True,,0,False
ONDOOG,ONDOOG,True,,0,False
ONDPSO,ONDPSO,True,,0,False
ONDPSY,ONDPSY,True,,0,False
ONDRAD,ONDRAD,True,,0,False
ONDREU,ONDREU,True,,0,False
ONDSPO,ONDSPO,True,,0,False
ONDTRM,ONDTRM,True,,0,False
ORTOPT,ORTOPT,True,,0,False
MEDSEC,@GSECREU,True,,0,False
MMB,MMB,True,,0,False
MMI,@GMMIANA,True,,0,False
MONDER,MONDER,True,,0,False
MONGER,MONGER,True,,0,False
MONITO,@GMONDER,True,,0,False
MONITO,@GMONEND,True,,0,False
MONITO,@GMONNCH,True,,0,False
MONITO,@GMONNEF,True,,0,False
ZZZ,@GMONTRM,True,,0,False
ZH1098,ZH000941,True,,0,True
MONONC,MONONC,True,,0,False
MONOOG,MONOOG,True,,0,False
NECCOM,NC,True,,0,False
NUCADM,NADM,True,,0,False
OKGEB,@GOKMO,True,,0,False
OKGEB,@GOKSEC,True,,0,False
OKPLAN,OKPLAN,True,,0,False
OND,@GMONITO,True,,0,False
ONDEND,ONDEND,True,,0,False
ONDIC,ONDIC,True,,0,False
ONDMAM,ONDMAM,True,,0,False
ONDMDW,@GONDDER,True,,0,False
ONDMDW,@GONDIC,True,,0,False
ONDMDW,@GONDLON,True,,0,False
ONDMDW,@GONDPSY,True,,0,False
ONDMDW,@GONDORT,True,,0,False
ONDNEO,ONDNEO,True,,0,False
ONDREV,ONDREV,True,,0,False
ONDRTH,ONDRTH,True,,0,False
OVZRG,@GKLIFYS,True,,0,False
OVZRG,@GHCK,True,,0,False
OVZRG,@GFUN,True,,0,False
OVZRG,@GLAB,True,,0,False
ZH0033,ZH000154,True,,0,True
OVZRG,@GPACTEC,True,,0,False
P&CMDW,P&C,True,,0,False
P&CMDW,P&CMDW,True,,0,False
