GRPUSRCODE,USERCODE,USERBLOKIMAGE,GROUPBLOKIMAGE
ZH001407,CRUIS,True,True
ZH001407,CSANDERS,True,True
ZH001407,CSASCHI2,True,True
ZH001407,CSASCHIP,True,True
ZH001407,CSAVELKO,True,True
ZH001407,CSCHAIK3,True,True
ZH001407,CSCHAIK4,True,True
ZH001407,CSCHILT,False,True
ZH001407,CSCHIPPE,True,True
ZH001407,CSCHMOLD,True,True
ZH001407,CSCHROOT,True,True
ZH001407,CSIJS,True,True
ZH001407,CSIMCOX,True,True
ZH001407,CSIMCOX2,True,True
ZH001407,CSIVAKUM,True,True
ZH001407,CSLUIK,True,True
ZH001407,CSMEDIN2,True,True
ZH001407,CSMINK,True,True
ZH001407,CSMIT5,True,True
ZH001407,CSMIT9,True,True
ZH001407,CSMITS,True,True
ZH001407,CSNELDER,True,True
ZH001407,CSPEERST,True,True
ZH001407,CSPEK2,True,True
ZH001407,CSPOORE3,True,True
ZH001407,CSTAM,True,True
ZH001407,CSTEGGEH,True,True
ZH001407,CSTEVERI,True,True
ZH001407,CSTOELWI,True,True
ZH001407,CSTOOP2,True,True
ZH001407,CSTORMS2,True,True
ZH001407,CSTOUTJE,True,True
ZH001407,CSTRAATE,True,True
ZH001407,CTABELI2,True,True
ZH001407,CTAYLOR,True,True
ZH001407,CTERHAAR,True,True
ZH001407,CTEUNIS2,True,True
ZH001407,CTHIJSS2,True,True
ZH001407,CTIER,True,True
ZH001407,CTIMMER5,True,True
ZH001407,CTIMMER6,True,True
ZH001407,CTOUW2,True,True
ZH001407,CVAART,True,True
ZH001407,CVEEN,True,True
ZH001407,CVEEN2,True,True
ZH001407,CVEEN9,True,True
ZH001407,GHOEF,True,True
ZH001407,LVOGEL3,True,True
ZH001407,LVOGELA2,True,True
ZH001407,LVOS13,True,True
ZH001407,LVOS17,True,True
ZH001407,LVRIES23,True,True
ZH001407,LVULPEN2,True,True
ZH001407,LWAAL2,True,True
ZH001407,LWAGEMAK,True,True
ZH001407,MBIE2,True,True
ZH001407,MBIEMANS,True,True
ZH001407,MBIERLAA,True,True
ZH001407,MBIERMA3,True,True
ZH001407,MBIJL2,True,True
ZH001407,MBISSCHO,False,True
ZH001407,MBLAAUW3,False,True
ZH001407,MBLANK,True,True
ZH001407,MBLANS,True,True
ZH001407,MBLEICHR,True,True
ZH001407,MBLOM2,True,True
ZH001407,MBLOM7,True,True
ZH001407,MBOEL2,True,True
ZH001407,MBOER14,True,True
ZH001407,MBOER8,True,True
ZH001407,MBOGAART,True,True
ZH001407,MBOGERD2,True,True
ZH001407,MBOHLKEN,True,True
ZH001407,MBOKS,True,True
ZH001407,MBON,True,True
ZH001407,MBOND2,True,True
ZH001407,MBONT2,True,True
ZH001407,MBOOGAA2,True,True
ZH001407,MBOOGAAR,True,True
ZH001407,MBOOGERT,True,True
ZH001407,MBOOM10,True,True
ZH001407,MBOON2,True,True
ZH001407,MBOS21,True,True
ZH001407,MBOS30,True,True
ZH001407,MBOSCH15,True,True
ZH001407,MBOSCH16,True,True
ZH001407,MBOSHUIZ,True,True
ZH001407,MBOSMAN2,True,True
ZH001407,MBOUMA3,True,True
ZH001407,MBOUMAN4,True,True
ZH001407,MBOUMAN8,True,True
ZH001407,MBOUWMAN,True,True
ZH001407,MBRAAT3,True,True
ZH001407,MBRABAND,True,True
ZH001407,MBRAKEL2,True,True
ZH001407,MBRAVOWA,True,True
ZH001407,MBRECHT,True,True
ZH001407,MBREEDIJ,True,True
ZH001407,MBREEDV2,True,True
ZH001407,MBREGGEN,True,True
ZH001407,MBREIJ2,True,True
ZH001407,MBRENNIN,True,True
ZH001407,MBRETEL2,True,True
ZH001407,MBREUGE3,True,True
ZH001407,MBRINKE4,True,True
ZH001407,MBROECKH,True,True
ZH001407,MBROEK19,True,True
ZH001407,MBROEKH4,False,True
ZH001407,MBROEKH7,True,True
ZH001407,MBROEKM9,True,True
ZH001407,MBROEKMA,True,True
ZH001407,MBRONNEB,True,True
ZH001407,MBRONS,True,True
ZH001407,MBRONSVE,True,True
ZH001407,MBROUW12,True,True
ZH001407,MBROUW22,True,True
ZH001407,MBROUWE2,True,True
ZH001407,MBRUIJ10,True,True
ZH001407,MBRUIN18,True,True
ZH001407,MBRUIN21,True,True
ZH001407,MBRUINS5,True,True
ZH001407,MBRUINWE,True,True
ZH001407,MBRUMME2,True,True
ZH001407,MBRUNGAS,True,True
ZH001407,MBRUNING,True,True
ZH001407,MBRUSSEL,True,True
ZH001407,MBUIJS8,True,True
ZH001407,MBUITEN3,True,True
ZH001407,MBULATOV,True,True
ZH001407,MBULKMAN,True,True
ZH001407,MBUREN4,True,True
ZH001407,MBURG5,True,True
ZH001407,MBURGHA2,True,True
ZH001407,MBUUR2,True,True
ZH001407,MBUYS,True,True
ZH001407,MCALLENB,True,True
ZH001407,MCAMARA2,True,True
ZH001407,MCASTELI,True,True
ZH001407,MCHEN,False,True
ZH001509,HBOYUKDI,True,False
ZH001407,FHASSAN4,True,True
ZH001407,FHEIDEN2,True,True
ZH001407,FHELDER,False,True
ZH001407,FHENDRI5,True,True
ZH001407,FHIEMST5,True,True
ZH001407,FHIETBR4,True,True
ZH001407,FHOEFNAG,True,True
ZH001407,FHOFMAN2,True,True
ZH001407,FHOLLAN3,True,True
ZH001407,FHOUTZAG,True,True
ZH001407,FHUGGER2,True,True
ZH001407,FHUIJSM2,False,True
ZH001407,FHUYGEN2,True,True
ZH001407,FJACOBS5,True,True
ZH001407,FJANSEN1,True,True
ZH001407,FJANSSE3,True,True
ZH001407,FJONG10,True,True
ZH001407,FKAMBER2,True,True
ZH001407,FKARLIDA,True,True
ZH001407,FKAUW3,True,True
ZH001407,FKEIZER,True,True
ZH001407,FKEMME3,True,True
ZH001407,FKICK,True,True
ZH001407,FKIRKELS,True,True
ZH001407,FKLOOST2,True,True
ZH001407,FKNOPPE2,True,True
ZH001407,FKOOIJ,True,True
ZH001407,FKORT3,True,True
ZH001407,FKOSASI3,True,True
ZH001407,FKROON,True,True
ZH001407,FLAMMERT,True,True
ZH001407,FLANTING,True,True
ZH001407,FLEIJ2,True,True
ZH001407,FLEIJTEN,True,True
ZH001407,FLEIPOLD,True,True
ZH001407,FLENDERI,True,True
ZH001407,FLINDEBO,True,True
ZH001407,FLINGG2,True,True
ZH001407,FLINN4,True,True
ZH001407,FLODDER2,True,True
ZH001407,FLOON,True,True
ZH001407,FLOTRING,True,True
ZH001407,FLUIJTEN,True,True
ZH001407,FLUYSTER,True,True
ZH001407,FMAANEN2,True,True
ZH001407,FMASSAOU,True,True
ZH001407,FMEERBUR,True,True
ZH001407,FMEEUWS,True,True
ZH001407,FMETHORS,True,True
ZH001407,FMIGCHEL,True,True
ZH001407,FMOHAMED,True,True
ZH001407,FMOHAMME,True,True
ZH001407,FMOLENAA,True,True
ZH001407,FMULDER4,True,True
ZH001407,FNAWIJN3,True,True
ZH001407,FNOBBE,True,True
ZH001407,FNOORDAM,True,True
ZH001407,FOLDEREN,True,True
ZH001407,FOLIEROO,True,True
ZH001407,FOMMEN,True,True
ZH001407,FONER,True,True
ZH001407,FOUDELAN,True,True
ZH001407,FOUDSEN,True,True
ZH001407,FPAMEIJE,True,True
ZH001407,FPAWIROD,True,True
ZH001407,FPERTON,True,True
ZH001407,FPEUKER2,True,True
ZH001407,FRAMJANK,True,True
ZH001407,FREEKUM,True,True
ZH001407,FREITSMA,True,True
ZH001407,FRIGTER,True,True
ZH001407,FRIJKEN2,True,True
ZH001407,FRUPKE,True,True
ZH001407,FSARQUIS,True,True
ZH001407,FSCHAIK,True,True
ZH001407,FSCHARLO,True,True
ZH001407,FSCHEEP2,True,True
ZH001407,FSCHEIJM,True,True
ZH001407,FSCHIPPE,True,True
ZH001407,FSCHOORM,True,True
ZH001407,FSCHOTEL,True,True
ZH001407,FSCHUT,True,True
ZH001407,FSCHUTG3,True,True
ZH001407,FSEERDEN,True,True
ZH001407,FSIEPMAN,False,True
ZH001407,FSIJBRAN,True,True
ZH001407,FSIJTSM2,True,True
ZH001407,FSJOERDS,True,True
ZH001407,FSLIJPEN,True,True
ZH001407,FSTELT,True,True
ZH001407,FSTOKER,True,True
ZH001407,MSOEST7,True,True
ZH001407,WGERRIT4,True,True
ZH001407,WGEVEL,True,True
ZH001407,WGIELIS2,True,True
ZH001407,WGINKEL,True,True
ZH001407,WGINKEL3,False,True
ZH001407,WGLIND,True,True
ZH001407,WGOSSEL2,True,True
ZH001407,WGREEVEN,True,True
ZH001407,WGREVENS,True,True
ZH001407,WGRIFFIO,True,True
ZH001407,WGROOT3,True,True
ZH001407,WHAAFTEN,True,True
ZH001407,WHAK,True,True
ZH001407,WHAM,True,True
ZH001407,WHAMELI2,True,True
ZH001407,WHAREN2,True,True
ZH001407,WHARTMAN,True,True
ZH001407,WHARTOG,True,True
ZH001407,WHAZEN2,True,True
ZH001407,WHECKE,True,True
ZH001407,WHEDNI,True,True
ZH001407,WHENDRI7,True,True
ZH001407,WHOEK3,True,True
ZH001407,WHOLLAND,True,True
ZH001407,WHOORN,True,True
ZH001407,WHOORNOV,True,True
ZH001407,WHORST,True,True
ZH001407,WHUETIN2,True,True
ZH001407,WJAGER4,True,True
ZH001407,WJANSE11,True,True
ZH001407,WJANSSE2,True,True
ZH001407,WJANSSE6,True,True
ZH001407,WJONKER3,True,True
ZH001407,WKAGENAA,True,True
ZH001407,WKASSENB,True,True
ZH001407,WKEMP,True,True
ZH001407,WKLEI,True,True
ZH001407,WKLEVER,True,True
ZH001407,WKLINKHA,True,True
ZH001407,WKNOL2,True,True
ZH001407,WKOEMAN2,True,True
ZH001407,WKOK3,True,True
ZH001407,WKOK6,True,True
ZH001407,WKOOLE,True,True
ZH001407,WKORT2,True,True
ZH001407,WKRUITH2,True,True
ZH001407,WLAAR2,True,True
ZH001407,WLANGERA,True,True
ZH001407,WLAOUNI,True,True
ZH001407,WLENG,True,True
ZH001407,WLENS,True,True
ZH001407,WLEPPERS,True,True
ZH001407,WMARCELI,True,True
ZH001407,WMASTENB,True,True
ZH001407,WMEESTER,True,True
ZH001407,WMEULEN,True,True
ZH001407,WMEULEN2,True,True
ZH001407,WMIDDEL2,True,True
ZH001407,WMOURIK,True,True
ZH001407,WMULDER3,True,True
ZH001407,WNAGTEG2,True,True
ZH001407,WNIJHUI2,True,True
ZH001407,WOOMS,True,True
ZH001407,WOOSTERH,True,True
ZH001407,WPASCH,True,True
ZH001407,WPELLEKA,True,True
ZH001407,WPOL2,True,True
ZH001407,WQUIK,True,True
ZH001407,WRAAIJ,True,True
ZH001407,WRENOOI3,True,True
ZH001407,WRINKEL2,True,True
ZH001407,WROERDIN,True,True
ZH001407,WROOSEGA,True,True
ZH001407,WSANDEN,True,True
ZH001407,WSCHALKW,True,True
ZH001407,WSEDEE2,True,True
ZH001407,WSELMAN,True,True
ZH001407,WSETERS,True,True
ZH001407,WSEVENS2,True,True
ZH001407,WSLOOFF,True,True
ZH001407,WSLUIS2,True,True
ZH001407,WSMIT3,True,True
ZH001407,WSNELLER,True,True
ZH001407,WSONNAVI,True,True
ZH001407,WSPETGEN,True,True
ZH001407,WSUYKER2,True,True
ZH001407,WTEENGS,True,True
ZH001407,WTETTERO,True,True
ZH001407,WTIELGRO,True,True
ZH001407,WTIMMER3,True,True
ZH001407,WVEERMAN,False,True
ZH001407,WVERBER3,True,True
ZH001407,WVERHOEV,True,True
ZH001407,WVERMEU3,True,True
ZH001407,NMEINDE2,True,True
ZH001407,NMELISSE,True,True
ZH001407,NMENNENS,False,True
ZH001407,NMISPEL,True,True
ZH001407,NMOAYER3,True,True
ZH001407,NMOOLHUI,True,True
ZH001407,NMOUNTAS,True,True
ZH001407,NMUL3,True,True
ZH001407,NNAGTEGA,True,True
ZH001407,NNEDEREN,True,True
ZH001407,NNICOLAI,True,True
ZH001407,NNIEUWE9,True,True
ZH001407,NNIEUWLA,True,True
ZH001407,NNOORT,True,True
ZH001407,NNORBART,True,True
ZH001407,NNOTERMA,True,True
ZH001407,NOENER,True,True
ZH001407,NOOSTVEE,True,True
ZH001407,NORTHMAN,True,True
ZH001407,NOTIZFAC,True,True
ZH001407,NPAAUW2,True,True
ZH001407,NPETERS3,True,True
ZH001407,NPETRIDO,True,True
ZH001407,NPIETER3,True,True
ZH001407,NPLOEG2,True,True
ZH001407,NPOL2,True,True
ZH001407,NPOLENEW,True,True
ZH001407,NPOLMAN,True,True
ZH001407,NPRONK2,True,True
ZH001407,NRAMEIJ2,True,True
ZH001407,NRAMSEY,True,True
ZH001407,NRAVE,True,True
ZH001407,NREENS,True,True
ZH001407,NREMMERD,True,True
ZH001407,NREUVER,True,True
ZH001407,NREYNDER,True,True
ZH001407,NRHENEN3,True,True
ZH001407,NROELFZE,True,True
ZH001407,NROEST,True,True
ZH001407,NROOY3,True,True
ZH001407,NSASSEN2,True,True
ZH001407,NSCHAIK2,True,True
ZH001407,NSCHEP,True,True
ZH001407,NSCHEP2,True,True
ZH001407,NSCHOLLA,True,True
ZH001407,NSCHOOT3,True,True
ZH001407,NSCHUKK2,True,True
ZH001407,NSCHUTTE,True,True
ZH001407,NSHAMLAL,True,True
ZH001407,NSHARIFI,True,True
ZH001407,NSIERKS4,True,True
ZH001407,NSILVAMO,True,True
ZH001407,NSIMON,True,True
ZH001407,NSLUIJTE,True,True
ZH001407,NSOETER2,True,True
ZH001407,NSONNEV2,True,True
ZH001407,NSTARMAN,True,True
ZH001407,NSTIGTER,True,True
ZH001407,NSWIERS,True,True
ZH001407,NTASEVA2,True,True
ZH001407,NTOLBOO2,True,True
ZH001407,NTONGERE,True,True
ZH001407,NTRESKE2,True,True
ZH001407,NVEELEN,True,True
ZH001407,NVEEN,True,True
ZH001407,NVEEN4,True,True
ZH001407,NVEENEMA,True,True
ZH001407,NVELDHU2,True,True
ZH001407,NVERHEI2,True,True
ZH001407,NVERHOE4,True,True
ZH001407,NVERHOE8,True,True
ZH001407,NVERLOO2,True,True
ZH001407,NVERLOO3,True,True
ZH001407,NVERSCHO,True,True
ZH001407,NVINK,True,True
ZH001407,NVIS,True,True
ZH001407,NVISSERO,True,True
ZH001407,NVLEGEL4,True,True
ZH001407,NVOS9,True,True
ZH001407,NVRIES12,True,True
ZH001407,NWEAVER,True,True
ZH001407,NWESTERI,True,True
ZH001407,NWIEGMAN,True,True
ZH001407,NWIERSMA,True,True
ZH001407,NWIESE,True,True
ZH001407,NWIJNEN2,True,True
ZH001407,NWIJNEN4,True,True
ZH001407,NWILT,True,True
ZH001407,MPOLDERD,True,True
ZH001407,MVISSC14,True,True
ZH001407,NNAUBAHA,True,True
ZH001407,NWIERENG,True,True
ZH001407,PBOELE3,True,True
ZH001407,PGERVEN,True,True
ZH001407,RBEER2,True,True
ZH001407,RLONG,True,True
ZH001407,RMOONS,True,True
ZH001407,RWOUDE3,True,True
ZH001407,SVERWOER,True,True
ZH001407,THARINK,True,True
ZH001407,TPLOEMAC,True,True
ZH001407,TVRANCKE,True,True
ZH001407,WKENSWIE,True,True
ZH001407,YWINGELA,True,True
ZH001407,JVLIETMA,True,True
ZH000683,KSCHOTHO,True,False
ZH001409,BTOPS,True,True
ZH001409,DBESTEN2,True,True
ZH001409,MMARCEL2,True,True
ZH001409,MMEEL,True,True
ZH001409,MMEISTER,True,True
ZH001409,MMENSIN4,True,True
ZH001409,MMIEDEM3,True,True
ZH001409,MMIKX2,True,True
ZH001409,MMOL7,True,True
ZH001409,MMULDE26,True,True
ZH001409,MNAAFS,True,True
ZH001409,MNAGTZA2,True,True
ZH001409,MNALIS,True,True
ZH001409,MNAP,True,True
ZH001409,MNIELAND,True,True
ZH001409,MNIEUWEB,True,True
ZH001409,MNOESEL,True,True
ZH001409,MNULAND2,True,True
ZH001409,MPARTANE,True,True
ZH001409,MPERK,True,True
ZH001409,MPORTEGI,True,True
ZH001409,MPOYASH3,True,True
ZH001409,MPRAAG,True,True
ZH001409,MQUAEDVL,True,True
ZH001409,MRAPHAE3,True,True
ZH001409,MRIJNSO2,True,True
ZH001409,MROOZEN4,True,True
ZH001409,MROS3,True,True
ZH001409,MROS4,True,True
ZH001409,MSANDE2,True,True
ZH001409,MSCHAKE4,True,True
ZH001409,MSCHIP17,True,True
ZH001409,MSCHNATE,True,True
ZH001409,MSCHOON6,True,True
ZH001409,MSIMONSE,True,True
ZH001409,MSLIKKER,True,True
ZH001409,MSLOOTEN,True,True
ZH001409,MSMAAL,True,True
ZH001409,MSMIT18,True,True
ZH001409,MSOETEM2,True,True
ZH001409,MSPELBO2,True,True
ZH001409,MSTEVELI,True,True
ZH001409,MSULKERS,True,True
ZH001409,MTIMME19,True,True
ZH001409,MTON,True,True
ZH001409,MTROMP4,True,True
ZH001409,MTUIK,True,True
ZH001409,MTUIL2,True,True
ZH001409,MVALKEN4,True,True
ZH001409,MVANECK-,True,True
ZH001409,MVEENIN2,True,True
ZH001409,MVERMAA3,True,True
ZH001409,MVERME14,True,True
ZH001409,MVERME16,True,True
ZH001409,MVIEIRAM,True,True
ZH001409,MVLIEGE3,True,True
ZH001409,MVLUGT2,True,True
ZH001409,MVOSKUI5,True,True
ZH001409,MVRIEND,True,True
ZH001409,MVRIES31,True,True
ZH001409,MWAALWIJ,True,True
ZH001409,MWAMELIN,True,True
ZH001409,MWASSENS,True,True
ZH001409,RVELDHU7,True,True
ZH001409,RVELDKA3,False,True
ZH001409,RVISSER4,True,True
ZH001409,RVOSGEZA,True,True
ZH001409,RWESTBR2,True,True
ZH001409,RWESTPHA,True,True
ZH001409,RWIJHE2,True,True
ZH001409,SABELIN2,True,True
ZH001409,SARSLAN3,True,True
ZH001409,SATAYEE,True,True
ZH001409,SBAKKE11,True,True
ZH001409,SBERG17,True,True
ZH001409,SBLANKE5,True,True
ZH001409,SBLOM6,True,True
ZH001409,SBOERBO2,True,True
ZH001409,SCAPPELL,True,True
ZH001409,SESSEN3,True,True
ZH001409,SFEHDI2,True,True
ZH001409,SHAAGSM3,True,True
ZH001409,SHAMMOUC,True,True
ZH001409,SHARINK,True,True
ZH001409,SHATERT,True,True
ZH001409,SHEES,True,True
ZH001409,SHUIZER,True,True
ZH001409,SHULSMA3,True,True
ZH001409,SJANSS11,True,True
ZH001409,SKESSEL3,True,True
ZH001409,SKOFAHL,True,True
ZH001409,SKONTER,True,True
ZH001409,SKOOPS4,True,True
ZH001409,SKOREVAA,True,True
ZH001409,SKORNBLU,True,True
ZH001409,SKUIPER5,True,True
ZH001409,SLAVRIJS,True,True
ZH001409,SLEIJ4,True,True
ZH001409,SMARK,True,True
ZH001409,SMELMAN3,True,True
ZH001409,SMITEVA,True,True
ZH001409,SMITROV4,True,True
ZH001409,SOOSTERB,True,True
ZH001409,SOUDEN2,True,True
ZH001409,SPEER3,True,True
ZH001409,SPILLEN2,True,True
ZH001409,SPOELL2,True,True
ZH001409,SPOST12,True,True
ZH001409,SROI,True,True
ZH001409,SRUIZEND,True,True
ZH001409,SSANSTRA,True,True
ZH001409,SSCHAFTE,True,True
ZH001409,SSCHEPER,True,True
ZH001409,SSPRONS2,True,True
ZH001409,SSWOL,True,True
ZH001409,STEEUWE2,True,True
ZH001409,STIMMER5,True,True
ZH001409,STOELSI5,True,True
ZH001409,STSANG,True,True
ZH001409,SUITDEHA,True,True
ZH001409,SUSLU,True,True
ZH001409,SVELDEN5,True,True
ZH001409,SVELTHU2,True,True
ZH001409,SVERKRO2,True,True
ZH001409,SVESTERS,True,True
ZH001409,SVONK7,True,True
ZH001409,SWALRAVE,True,True
ZH001409,SWEITS,True,True
ZH001409,SWIJNHO2,True,True
ZH001409,SZEEGERS,True,True
ZH001409,TBRUIN,True,True
ZH001409,TDIEPENB,True,True
ZH001409,TGROOT5,True,True
ZH001409,THERPEN,True,True
ZH001409,THEUVELN,True,True
ZH001409,TJOOSTEN,True,True
ZH001409,TKLUIS,True,True
ZH001409,TKNOLLEN,True,True
ZH001409,TKOUWEN2,True,True
ZH001409,TQUIST,True,True
ZH001409,TRUITER5,True,True
ZH001409,TSCHUERH,True,True
ZH001409,TSNELS,True,True
ZH001409,TTIP,True,True
ZH001409,TTOORN,True,True
ZH001409,TWERKHO3,True,True
ZH001409,UFLUCKE2,True,True
ZH001409,UFOLMER2,True,True
ZH001409,UILAN2,True,True
ZH001409,VHAAS,True,True
ZH001409,VLANGENH,True,True
ZH001409,VLIENDE2,True,True
ZH001409,VLINDEN4,True,True
ZH001409,VOSORIOZ,True,True
ZH001409,WBEEKES2,True,True
ZH001409,WBEKKER2,True,True
ZH001409,WBETHLE2,True,True
ZH001409,WBOER4,True,True
ZH001409,WBOVENSC,True,True
ZH001409,WDUCAAT,True,True
ZH001409,WEGMOND2,True,True
ZH001409,WHERK3,True,True
ZH001409,WKLEINLE,True,True
ZH001409,WKLINKH2,True,True
ZH001409,WKOLLEN,True,True
ZH001409,WKORS,True,True
ZH001409,WKRAAIJ3,True,True
ZH001409,WLANGEN3,True,True
ZH001409,WMEER2,True,True
ZH001409,WNIX,True,True
ZH000758,SOERS,False,False
ZH000758,RWIGBERS,True,False
ZH001453,GPUTTEN,True,False
ZH001407,HKATERBE,False,True
ZH001407,HVERSNEL,True,True
ZH001407,JVERHEI6,True,True
ZH001407,LVEER2,True,True
ZH001407,MBOSHOVE,True,True
ZH001407,MLEEDE2,True,True
ZH001407,NLAAN2,True,True
ZH001407,SPELK,True,True
ZH001407,TDOEVEN2,True,True
ZH001407,TVUGT2,True,True
ZH001407,AHUISMA3,True,True
ZH001407,AMAR,True,True
ZH001407,ASANDE,True,True
ZH001407,AWERF,True,True
ZH001407,DBOUWKNE,True,True
ZH001407,DJANSSE3,True,True
ZH001407,ESMEIJST,True,True
ZH001407,FQUIRIJN,True,True
ZH001407,GCAIRO,True,True
ZH001509,LSCHERP2,True,False
ZH001407,IDIJK12,True,True
ZH001407,AADRICHE,True,True
ZH001407,AVOS15,True,True
ZH001407,BJONG17,True,True
ZH001407,BWESTLAN,True,True
ZH001407,CACAR,True,True
ZH001407,CBALZER2,True,True
ZH001407,CNEIJZEN,True,True
ZH001407,CTOORN,True,True
ZH001407,CVIAL2,True,True
ZH001407,DSCHILPE,True,True
ZH001407,DWANNET2,True,True
ZH001407,ENOORT2,True,True
ZH001407,EPOELMA3,True,True
ZH001407,EYPEREN,True,True
ZH001407,GARENDS3,True,True
ZH001407,GOOSTLAN,True,True
ZH001407,HSCHANS,True,True
ZH001407,IDIRKSE,True,True
ZH001407,IKOKMEIJ,True,True
ZH001407,JBERGH2,True,True
ZH001407,JMUSCH4,True,True
ZH001407,JOOSTERM,True,True
ZH001407,JRUNGE,True,True
ZH001407,JVEGTEN,True,True
ZH001407,KCUSTERS,True,True
ZH001407,KKUSTERS,True,True
ZH001407,LDIJKST2,True,True
ZH001407,LGUEDES,True,True
ZH001407,LROOS4,True,True
ZH001407,LZAGHBOU,True,True
ZH001407,MALBRING,True,True
ZH001407,MDUNNEN,True,True
ZH001407,MEVERS16,True,True
ZH001407,MHEMMES2,True,True
ZH001407,MHOP4,True,True
ZH001407,MKOOPS4,True,True
ZH001407,MKRAATS2,True,True
ZH001407,MMASEREE,False,True
ZH001407,MMULDER8,True,True
ZH001409,BTURNHO2,True,True
ZH001409,BVEERBEE,True,True
ZH001409,MWEISMUL,True,True
ZH001409,MWELIE,True,True
ZH001409,MWEVER5,True,True
ZH001409,MWEVERS3,True,True
ZH001409,MWEVERW2,True,True
ZH001409,MWIJNEN5,True,True
ZH001409,MWILLE17,True,True
ZH001409,MWINKEL5,True,True
ZH001409,MWINTER8,True,True
ZH001409,MWIT11,True,True
ZH001409,MWITTE8,True,True
ZH001409,NAPPELD2,True,True
ZH001409,NAYNAOU2,True,True
ZH001409,NBIERENS,True,True
ZH001409,NBOSCH2,True,True
ZH001409,NCLASEN,True,True
ZH001409,NDAM4,True,True
ZH001409,NDENIZ,True,True
ZH001409,NDOOREN,True,True
ZH001409,NDORS,True,True
ZH001409,NELZENGA,True,True
ZH001409,NEVERS2,True,True
ZH001409,NGEIJS,True,True
ZH001409,NGELINEA,True,True
ZH001409,NGROOT15,True,True
ZH001409,NHIJUM,True,True
ZH001409,NHOGENDO,True,True
ZH001409,NHOLLEB3,True,True
ZH001409,NJONGH,True,True
ZH001409,NKOK6,True,True
ZH001409,NLAK4,True,True
ZH001409,NMAASBAC,True,True
ZH001409,NMANGNU2,True,True
ZH001409,NMASSEL3,True,True
ZH001409,NMENGER,True,True
ZH001409,NMINTJES,True,True
ZH001409,NNIEUWA3,True,True
ZH001409,NOLDENB4,True,True
ZH001409,NOOSTER3,True,True
ZH001409,NSALM3,True,True
ZH001409,NSEIGER,True,True
ZH001409,NSTREEF2,True,True
ZH001409,NWIERING,True,True
ZH001409,NWIJNEN3,True,True
ZH001409,OBAARS3,True,True
ZH001409,OEELKMAN,True,True
ZH001409,OPUBBEN,True,True
ZH001409,OZIMMERM,True,True
ZH001409,PBOUWMEE,True,True
ZH001409,PBUURSMA,True,True
ZH001409,PDEIMAN,True,True
ZH001409,PEGMOND,True,True
ZH001409,PGIERVEL,True,True
ZH001409,PHANSMA3,True,True
ZH001409,PHOOGERB,True,True
ZH001409,PHORST2,True,True
ZH001409,PHORST5,True,True
ZH001409,PHORTENS,True,True
ZH001409,PJONKMAN,True,True
ZH001409,PKEMPS,True,True
ZH001409,PKOK2,True,True
ZH001409,PKONING2,True,True
ZH001409,PLIEROP3,True,True
ZH001409,PMCMONI2,True,True
ZH001409,PMCMONIT,True,True
ZH001409,PMIK,True,True
ZH001409,PNYGARD,True,True
ZH001409,PPHILIPP,True,True
ZH001409,PRAAIJMA,True,True
ZH001409,PSCHRIJ2,True,True
ZH001409,PWANTIA,True,True
ZH001409,PWATER3,True,True
ZH001409,PWESTER4,True,True
ZH001409,RADMIRA4,True,True
ZH001409,RBEEN,True,True
ZH001409,RBOEREBO,True,True
ZH001409,RBOKKING,True,True
ZH001409,RBRANDS2,True,True
ZH001409,RBRUGGE2,True,True
ZH001409,RBRUINS2,True,True
ZH001409,RCHENNI,True,True
ZH001409,REWIJK2,True,True
ZH001409,RGOES,True,True
ZH001409,RGRAAF10,True,True
ZH001409,RGRAAFLA,True,True
ZH001409,RHART4,True,True
ZH001409,RHILHOR2,True,True
ZH001409,RHOFMAN3,True,True
ZH001409,RHOUBEN3,True,True
ZH001409,RKEMPS,True,True
ZH001409,RKNOPS5,True,True
ZH001409,RKOK4,True,True
ZH001409,RKONING7,True,True
ZH001409,RKOP,True,True
ZH001409,RKROMWIJ,True,True
ZH001409,RKUIPER3,True,True
ZH001409,RLAAN2,True,True
ZH001409,RLANGE2,True,True
ZH001409,RLECLUSE,True,True
ZH001409,RLEIJDEN,True,True
ZH001409,RLITSENB,True,True
ZH001409,RMOENIRA,True,True
ZH001409,RMULRAIN,True,True
ZH001409,RPAARDEN,True,True
ZH001409,RPANKRA2,True,True
ZH001409,RPIETERS,True,True
ZH001409,RPOLAK5,True,True
ZH001409,RREDDING,True,True
ZH001409,RROOS9,True,True
ZH001409,RRUIJSCH,True,True
ZH001409,RSCHEFF2,False,True
ZH001409,RSCHOOT3,True,True
ZH001409,RSLOOFFL,True,True
ZH001409,RTHOMPSO,True,True
ZH001409,RVALK6,True,True
