ConfiguredWorkContextId,SegmentId,Disabled
ZH00005134,ZH0071,False
ZH00005134,ZH0099,False
ZH00005134,ZH0454,False
ZH00005134,ZH0456,False
ZH00005134,ZH0458,False
ZH00005134,ZH0464,False
ZH00005134,ZH0466,False
ZH00005135,ZH0041,False
ZH00005135,ZH0043,False
ZH00005135,ZH0044,False
ZH00005135,ZH0046,False
ZH00005135,ZH0047,False
ZH00005135,ZH0048,False
ZH00005135,ZH0050,False
ZH00005135,ZH0051,False
ZH00005135,ZH0052,False
ZH00005135,ZH0054,False
ZH00005135,ZH0057,False
ZH00005135,ZH0058,False
ZH00005135,ZH0060,False
ZH00005135,ZH0061,False
ZH00005135,ZH0064,False
ZH00005135,ZH0066,False
ZH00005135,ZH0068,False
ZH00005135,ZH0069,False
ZH00005135,ZH0070,False
ZH00005135,ZH0071,False
ZH00005135,ZH0099,False
ZH00005135,ZH0454,False
ZH00005135,ZH0456,False
ZH00005135,ZH0458,False
ZH00005135,ZH0464,False
ZH00005135,ZH0466,False
ZH00001648,ZH00000024,False
ZH00005140,KIN,False
ZH00005141,CY,True
ZH00005143,W,False
ZH00005144,W,True
CS00010454,CS00000038,True
CS00001019,ALG,False
CS00001020,ALG,False
CS00000836,MMB,False
CS00000837,MMB,False
CS00000838,MMB,False
CS00000830,MMB,False
CS00000831,MMB,False
CS00000832,MMB,False
CS00000833,MMB,False
CS00000834,MMB,False
CS00000835,MMB,False
CS00001458,MMB,False
CS00000258,MMB,False
ZH00001263,ZH0050,False
ZH00001265,ZH0050,False
ZH00000502,ZH0050,False
ZH00000504,ZH0050,False
ZH00000506,ZH0050,False
ZH00000516,ZH0050,False
ZH00000518,ZH0050,False
ZH00000979,ZH0046,False
ZH00000981,ZH0061,False
ZH00000983,ZH0061,False
ZH00000983,ZH0046,False
ZH00000981,ZH0046,False
ZH00005154,P,False
ZH00005155,R,False
ZH00005155,P,False
ZH00005156,P,False
ZH00005156,R,False
ZH00005157,AVERM3,False
ZH00005158,LHANFF,False
ZH00005159,VERV,True
ZH00005160,VERV,True
ZH00005167,POAPAZU,False
ZH00005167,UMCU,False
ZH00005168,MAXIMA_KLAP,True
ZH00004487,OBS,False
ZH00005175,CS00000002,True
ZH00005175,CS00000016,True
ZH00005176,CS00000207,True
ZH00005184,CS00000001,True
ZH00005184,CS00000002,True
ZH00005184,CS00000003,True
ZH00005185,DT00000001,True
ZH00005185,DT00000003,True
ZH00005185,DT00000004,True
ZH00005185,DT00000005,True
ZH00005185,DT00000006,True
ZH00005185,DT00000007,True
ZH00005185,DT00000008,True
ZH00005185,DT00000009,True
ZH00005185,DT00000010,True
ZH00005185,DT00000011,True
ZH00005185,DT00000012,True
ZH00005185,DT00000013,True
ZH00005185,DT00000014,True
ZH00005185,DT00000015,True
ZH00005185,DT00000016,True
ZH00005185,DT00000017,True
ZH00005185,DT00000018,True
ZH00005185,DT00000019,True
ZH00005185,DT00000020,True
ZH00005185,DT00000021,True
ZH00005185,DT00000022,True
ZH00005185,DT00000023,True
ZH00005185,DT00000024,True
ZH00005185,DT00000025,True
ZH00005185,DT00000026,True
ZH00005185,DT00000027,True
ZH00005185,DT00000028,True
ZH00005185,DT00000029,True
ZH00005185,DT00000030,True
ZH00005185,DT00000031,True
ZH00005185,DT00000032,True
ZH00005185,DT00000033,True
ZH00005185,DT00000034,True
ZH00005185,DT00000035,True
ZH00005185,DT00000036,True
ZH00005185,DT00000037,True
ZH00005185,DT00000038,True
ZH00005185,DT00000039,True
ZH00005185,DT00000040,True
ZH00005185,DT00000041,True
ZH00005185,DT00000042,True
ZH00005185,DT00000043,True
ZH00005185,DT00000044,True
ZH00005185,DT00000045,True
ZH00005185,DT00000046,True
ZH00005185,DT00000047,True
ZH00005185,DT00000048,True
ZH00005185,DT00000049,True
ZH00005185,DT00000050,True
ZH00005185,DT00000051,True
ZH00005185,DT00000052,True
ZH00005185,DT00000053,True
ZH00005185,DT00000054,True
ZH00005185,DT00000055,True
ZH00005185,DT00000056,True
ZH00005185,DT00000057,True
ZH00005185,DT00000058,True
ZH00005185,DT00000059,True
ZH00005185,DT00000060,True
ZH00005185,DT00000061,True
ZH00005187,L,True
ZH00005180,CS00000013,True
ZH00005180,CS00000001,True
ZH00005180,CS00000015,True
ZH00005180,CS00000017,True
ZH00005180,CS00000018,True
ZH00005180,CS00000019,True
ZH00005180,CS00000028,True
ZH00005192,BA,True
ZH00005192,BU,True
ZH00005192,C,True
ZH00005193,OPN,True
ZH00005194,CS00000002,True
ZH00005196,CS00000220,True
ZH00005197,GEV,True
ZH00005197,KMH,True
ZH00005197,MMW,True
ZH00005197,SEKSUOLOGI,True
ZH00005197,VDD,True
ZH00005197,ZPPAT,True
CS00001459,MMB,False
CS00001460,MMB,False
CS00001452,MMB,False
CS00001453,MMB,False
CS00001454,MMB,False
CS00001455,MMB,False
CS00001456,MMB,False
CS00001457,MMB,False
CS00000259,MMB,False
CS00000260,MMB,False
CS00000252,MMB,False
CS00000253,MMB,False
CS00000254,MMB,False
CS00000255,MMB,False
CS00000256,MMB,False
CS00000257,MMB,False
CS00001482,MMB,False
CS00001483,MMB,False
CS00001484,MMB,False
CS00001476,MMB,False
CS00001477,MMB,False
CS00001478,MMB,False
CS00001479,MMB,False
CS00001480,MMB,False
CS00001481,MMB,False
ZH00005198,GEV,True
ZH00005198,KMH,True
ZH00005198,MMW,True
ZH00005198,SEKSUOLOGI,True
ZH00005198,VDD,True
ZH00005198,ZPPAT,True
ZH00005199,ACCES00001,True
ZH00005200,ACCES00001,True
ZH00005201,CS00000018,True
ZH00005202,CS00000018,True
ZH00005205,VDD,True
ZH00005206,VDD,True
ZH00005207,CSSEK,True
ZH00005208,CSSEK,True
ZH00005209,CS00000078,True
ZH00005210,CS00000028,True
ZH00005210,CS00000062,True
ZH00005210,CS00000064,True
ZH00005210,CS00000065,True
ZH00005210,CS00000078,True
ZH00005210,CS00000218,True
ZH00005211,CS00000006,True
ZH00005212,DT00000001,True
ZH00005213,GEV,True
ZH00005213,KMH,True
ZH00005213,MMW,True
ZH00005213,SEKSUOLOGI,True
ZH00005213,VDD,True
ZH00005213,ZPPAT,True
ZH00005214,GEV,True
ZH00005214,KMH,True
ZH00005214,MMW,True
ZH00005214,SEKSUOLOGI,True
ZH00005214,VDD,True
ZH00005214,ZPPAT,True
ZH00005215,DT000084,True
ZH00005216,VDD,True
ZH00005217,CS00000028,True
ZH00005218,CS00000018,True
ZH00005219,R,True
ZH00005220,CY,True
ZH00005189,CS00000081,True
ZH00005189,CS00000013,True
ZH00005223,FER,True
ZH00005223,GYN,True
ZH00005223,OBS,True
ZH00005188,DT00000011,True
ZH00005188,CS00000006,True
ZH00005188,CS00000310,True
ZH00005225,CS00000131,True
ZH00005226,CS00000006,True
ZH00005229,CS00000011,True
ZH00005229,CS00000070,True
ZH00005229,CS00000090,True
ZH00005229,CS00000100,True
ZH00005183,ACCES00001,True
ZH00005231,GYN,True
ZH00005231,KIN,True
ZH00005232,FER,True
ZH00005232,GYN,True
ZH00005232,OBS,True
ZH00005233,FER,True
ZH00005233,GYN,True
ZH00005233,OBS,True
ZH00005234,CS00000017,True
ZH00005234,CS00000022,True
ZH00005234,CS00000055,True
ZH00005235,CS00000434,True
ZH00005235,CS00000733,True
ZH00005235,CS00000735,True
ZH00005235,CS00000737,True
ZH00005235,CS00000739,True
ZH00005236,CS00000434,True
ZH00005236,CS00000733,True
ZH00005236,CS00000735,True
ZH00005236,CS00000737,True
ZH00005236,CS00000739,True
ZH00005237,CS00000058,True
ZH00005237,CS00000064,True
ZH00005238,CS00000058,True
ZH00005238,CS00000064,True
ZH00005241,DT00000001,True
ZH00005228,CS00000016,True
ZH00005228,CS00000002,True
ZH00005243,A,True
ZH00005243,D,True
ZH00005243,G,True
ZH00005243,I,True
ZH00005243,R,True
ZH00005245,CS00000218,True
ZH00005245,CS00000223,True
ZH00005245,CS00000224,True
ZH00005245,CS00000228,True
ZH00005245,CS00000271,True
ZH00005245,CS00000285,True
ZH00005195,CS00000143,True
ZH00005195,CS00000174,True
ZH00005195,CS00000185,True
ZH00005161,MEDVER,True
ZH00005162,MEDVER,False
ZH00005163,PMCMEV,True
ZH00005164,PMVCMH,True
ZH00005165,FUNC000001,True
ZH00005166,C,False
ZH00005169,CS00000179,True
ZH00005170,CS00000021,True
ZH00005170,CS00000022,True
ZH00005171,CS00000038,True
ZH00005171,CS00000033,True
ZH00005172,CS00000131,True
ZH00005173,OBS,True
ZH00005173,KIN,True
ZH00005174,OBS,True
ZH00005174,KIN,True
ZH00005177,CS00000310,True
ZH00005178,CS00000061,True
ZH00005195,CS00000371,True
ZH00005195,CS00000379,True
ZH00005195,CS00000157,True
ZH00005250,DT00000002,True
ZH00005191,AFS,True
ZH00005191,BAS,True
ZH00005191,BRIEF,True
ZH00005191,CON,True
ZH00005191,CS00000019,True
ZH00005191,CSDOC,True
ZH00005191,DTMDO,True
ZH00005191,KRAAM,True
ZH00005191,MDO,True
ZH00005191,MOBILE,True
ZH00005191,PAR,True
ZH00005191,VAE,True
ZH00005191,VOM,True
ZH00005191,VPK,True
ZH00005191,VRI,True
ZH00005191,VVD,True
ZH00005191,ZCO,True
ZH00005191,ZCOALG,True
ZH00005191,ZP,True
ZH00005191,ZPF,True
ZH00005191,CYTO,True
ZH00005191,FER,True
ZH00005191,GYN,True
ZH00005191,RTHBEH,True
ZH00005191,APS,True
ZH00005191,BEHANDELIN,True
ZH00005191,CSMMBK,True
ZH00005191,CSMMBP,True
ZH00005191,CSOK,True
ZH00005191,DAG,True
ZH00005191,FUN,True
ZH00005191,FUNCTIE,True
ZH00005191,INFPRV,True
ZH00005191,LAB,True
ZH00005191,LAK,True
ZH00005191,LAP,True
ZH00005191,LAS,True
ZH00005191,MMB,True
ZH00005191,NUC,True
ZH00005191,OPN,True
ZH00005191,PATH,True
ZH00005191,PATH_K,True
ZH00005191,PATH_P,True
ZH00005191,POS2,True
ZH00005191,RAD,True
ZH00005191,VAM,True
ZH00005191,VPO,True
ZH00005191,HERHAL,True
ZH00005191,PATIENT,True
ZH00005182,KMH,True
ZH00005182,RULES,True
ZH00005181,KMH,True
ZH00005181,RULES,True
ZH00005179,OPN,True
ZH00005179,TOP,True
ZH00005179,ALG,True
ZH00005179,ALLERGIE,True
ZH00005179,AN,True
ZH00005179,ANTBELEID,True
ZH00005179,AO,True
ZH00005179,BAS,True
ZH00005179,CON,True
ZH00005179,FUN,True
ZH00005179,INFPRVZKH,True
ZH00005179,KRAAM,True
ZH00005179,LABKCL,True
ZH00005179,LABMMB,True
ZH00005179,LO,True
ZH00005179,MDO,True
ZH00005179,NUC,True
ZH00005179,ORDER,True
ZH00005179,PATH,True
ZH00005179,RAD,True
ZH00005179,SCORE,True
ZH00005179,TR,True
ZH00005179,VOORL,True
ZH00005179,VPK,True
ZH00005179,ZCO,True
ZH00005179,ZORGPAD,True
ZH00005179,ZPF,True
ZH00005179,ZPVERW,True
ZH00005179,CTG,True
ZH00005179,FER,True
ZH00005179,GYN,True
ZH00005179,OBS,True
ZH00005179,RTHBEH,True
ZH00005179,AANL,True
ZH00005179,VPK POL,True
ZH00005179,COMPANTIST,True
ZH00005255,ACCES00001,False
ZH00005256,CS00000200,False
ZH00005256,CS00003277,False
ZH00005257,GYN,False
ZH00005258,CTG,False
ZH00005258,FER,False
ZH00005258,GYN,False
ZH00005258,KIN,False
ZH00005258,OBS,False
ZH00005258,OKVGYN,False
ZH00005258,OOBS,False
ZH00005259,CTG,False
ZH00005259,FER,False
ZH00005259,GYN,False
ZH00005259,KIN,False
ZH00005259,OBS,False
ZH00005259,OKVGYN,False
ZH00005259,OOBS,False
ZH00005260,GYN,True
ZH00005260,KIN,False
ZH00005260,NEO,False
ZH00005261,GYN,True
ZH00005261,KIN,False
ZH00005261,NEO,False
ZH00005262,FER,True
ZH00005262,GYN,True
ZH00005262,KIN,False
ZH00005262,OBS,False
ZH00005263,FER,True
ZH00005263,GYN,True
ZH00005263,KIN,False
ZH00005263,OBS,False
ZH00005264,CS00000184,False
ZH00005264,CS00000230,False
ZH00005265,FER,True
ZH00005265,GYN,True
ZH00005265,KIN,False
ZH00005265,OBS,False
ZH00005266,CS00000017,True
ZH00005266,CS00000022,True
ZH00005266,CS00000038,False
ZH00005266,CS00000055,False
ZH00005267,CS00000018,False
ZH00005268,CS00000013,True
ZH00005268,CS00000043,True
ZH00005269,CS00000020,True
ZH00005270,CS00000179,False
ZH00005271,CS00000021,False
ZH00005271,CS00000022,False
ZH00005272,CS00000033,False
ZH00005272,CS00000038,False
ZH00005273,CS00000131,False
ZH00005274,CS00000013,False
ZH00005274,CS00000043,False
ZH00005275,FER,True
ZH00005275,GYN,True
ZH00005275,OBS,False
ZH00005276,CS00000207,False
ZH00005277,CS00000006,True
ZH00005277,CS00000310,False
ZH00005278,CS00000020,False
ZH00005279,BEHANDELIN,False
ZH00005279,CYTO,False
ZH00005279,FER,False
ZH00005279,GYN,False
ZH00005279,RTHBEH,False
ZH00005280,CS00000011,False
ZH00005280,CS00000070,False
ZH00005281,CS00000002,False
ZH00005281,CS00000016,False
ZH00005282,SPEGYN,False
ZH00005283,FER,True
ZH00005283,GYN,True
ZH00005283,KIN,False
ZH00005284,ACCES00001,False
ZH00005285,GYN,False
ZH00005286,CS00000006,False
ZH00005287,CTG,False
ZH00005287,DGOA,False
ZH00005287,DGOA2016,False
ZH00005287,DGOA-R,False
ZH00005287,FER,False
ZH00005287,GYN,False
ZH00005287,OBS,False
ZH00005287,OBSECHO,False
ZH00005287,OKVGYN,False
ZH00005287,OOBS,False
ZH00005287,RTHBEH,False
ZH00005288,CS00000106,False
ZH00005288,CS00000130,False
ZH00005289,CS00000109,False
ZH00005290,FER,True
ZH00005290,GYN,True
ZH00005290,KIN,False
ZH00005290,OBS,False
ZH00005291,CS00000017,True
ZH00005291,CS00000094,True
ZH00005291,CS00000181,True
ZH00005291,CS00000189,False
ZH00005292,CS00000061,False
ZH00005293,CS00000061,False
ZH00005294,CS00000228,False
ZH00005294,CS00000396,False
ZH00005294,CS00000409,False
ZH00005294,CS00000419,False
ZH00005294,CS00000421,False
ZH00005294,CS00000434,False
ZH00005294,CS00000437,True
ZH00005294,CS00000450,False
ZH00005294,CS00000733,False
ZH00005294,CS00000735,True
ZH00005294,CS00000737,True
ZH00005294,CS00000739,False
ZH00005295,CS00000228,False
ZH00005295,CS00000396,False
ZH00005295,CS00000409,False
ZH00005295,CS00000419,False
ZH00005295,CS00000421,False
ZH00005295,CS00000434,False
ZH00005295,CS00000437,True
ZH00005295,CS00000450,False
ZH00005295,CS00000733,False
ZH00005295,CS00000735,True
ZH00005295,CS00000737,True
ZH00005295,CS00000739,False
ZH00005296,CS00000025,False
ZH00005296,CS00000049,False
ZH00005296,CS00000058,False
ZH00005296,CS00000061,False
ZH00005296,CS00000063,False
ZH00005296,CS00000064,False
ZH00005296,CS00000071,False
ZH00005296,CS00000096,False
ZH00005297,CS00000025,False
ZH00005297,CS00000049,False
ZH00005297,CS00000058,False
ZH00005297,CS00000061,False
ZH00005297,CS00000063,False
ZH00005297,CS00000064,False
ZH00005297,CS00000071,False
ZH00005297,CS00000096,False
ZH00005298,CS00000018,False
ZH00005275,KIN,False
ZH00005283,OBS,False
ZH00005291,CS00000038,False
ZH00005299,CS00000131,False
ZH00005300,CS00000013,False
ZH00005301,FER,True
ZH00005301,GYN,True
ZH00005301,OBS,False
ZH00005302,CS00000006,True
ZH00005302,CS00000310,False
ZH00005303,CYTO,False
ZH00005303,FER,False
ZH00005303,GYN,False
ZH00005303,RTHBEH,False
ZH00005304,CS00000011,False
ZH00005304,CS00000070,False
ZH00005304,CS00000090,False
ZH00005304,CS00000100,False
ZH00005305,CS00000016,False
ZH00005306,GYN,True
ZH00005306,KIN,False
ZH00005307,ACCES00001,False
ZH00005308,CS00000006,False
ZH00005309,CTG,False
ZH00005309,FER,False
ZH00005309,GYN,False
ZH00005309,OBS,False
ZH00005309,RTHBEH,False
ZH00005310,FER,False
ZH00005310,GYN,False
ZH00005310,OBS,False
ZH00005311,FER,True
ZH00005311,GYN,True
ZH00005311,OBS,False
ZH00005312,CS00000017,True
ZH00005312,CS00000022,True
ZH00005312,CS00000055,False
ZH00005313,CS00000061,False
ZH00005314,CS00000061,False
ZH00005315,CS00000434,False
ZH00005315,CS00000733,False
ZH00005315,CS00000735,True
ZH00005315,CS00000737,True
ZH00005315,CS00000739,False
ZH00005316,CS00000434,False
ZH00005316,CS00000733,False
ZH00005316,CS00000735,True
ZH00005316,CS00000737,True
ZH00005316,CS00000739,False
ZH00005317,CS00000058,False
ZH00005317,CS00000064,False
ZH00005318,CS00000058,False
ZH00005318,CS00000064,False
ZH00005319,CS00000018,False
ZH00005320,CY,True
ZH00005321,R,False
ZH00005260,FER,True
ZH00005322,CS00000033,True
ZH00005322,CS00000038,True
ZH00005323,CS00000013,True
ZH00005323,CS00000133,True
ZH00005324,GYN,True
ZH00005324,OBS,True
ZH00005325,CS00000207,True
ZH00005326,CS00000020,True
ZH00005327,FER,True
ZH00005327,GYN,True
ZH00005328,GYN,True
ZH00005329,ACCES00001,True
ZH00005330,CTG,True
ZH00005330,DGOA,True
ZH00005330,FER,True
ZH00005330,GYN,True
ZH00005330,OBS,True
ZH00005330,OBSECHO,True
ZH00005331,GYN,True
ZH00005331,OBS,True
ZH00005332,CS00000055,True
ZH00005332,CS00000094,True
ZH00005333,CS00000006,True
ZH00005334,CS00000006,True
ZH00005335,CS00000018,True
ZH00005336,CS00000434,True
ZH00005336,CS00000437,True
ZH00005336,CS00000733,True
ZH00005336,CS00000735,True
ZH00005336,CS00000737,True
ZH00005336,CS00000741,True
ZH00005337,CS00000434,True
ZH00005337,CS00000437,True
ZH00005337,CS00000733,True
ZH00005337,CS00000735,True
ZH00005337,CS00000737,True
ZH00005337,CS00000741,True
ZH00005338,CS00000064,True
ZH00005338,CS00000122,True
ZH00005339,CS00000064,True
ZH00005339,CS00000122,True
ZH00005340,DOS,True
CS00010452,CS00000038,False
ZH00005333,CS00000310,True
ZH00005334,CS00000310,True
ZH00005343,ZH0214,False
ZH00005343,ZH0215,False
ZH00005343,ZH0217,False
ZH00005343,ZH0218,False
ZH00005343,ZH0220,False
ZH00005343,ZH0221,False
ZH00005343,ZH0222,False
ZH00005343,ZH0223,False
ZH00005343,ZH0224,False
ZH00005343,ZH0225,False
ZH00005343,ZH0226,False
ZH00005343,ZH0227,False
ZH00005301,KIN,False
ZH00005311,KIN,False
ZH00005306,OBS,False
ZH00005312,CS00000038,False
CS00011314,FER,False
CS00005886,FER,False
CS00005887,FER,False
ZH00005260,OBS,False
ZH00005261,OBS,False
CS00010447,KIN,False
CS00010453,KIN,False
ZH00005328,OBS,True
ZH00005341,ZH0005,False
ZH00005341,ZH0006,False
ZH00005341,ZH0028,False
ZH00005341,ZH0033,False
ZH00005341,ZH0035,False
ZH00005341,ZH0105,False
ZH00005341,ZH0113,False
ZH00005341,ZH0117,False
ZH00005341,ZH0197,False
ZH00005341,ZH0210,False
ZH00005341,ZH0213,False
ZH00005341,ZH0324,False
ZH00005341,ZH0332,True
ZH00005341,ZH0333,True
ZH00005341,ZH0335,True
ZH00005341,ZH0336,True
ZH00005341,ZH0385,False
ZH00005341,ZH0386,False
ZH00005341,ZH0398,False
ZH00005341,ZH0401,False
ZH00005341,ZH0435,False
ZH00005341,ZH0194,False
ZH00005341,ZH0198,False
ZH00005341,ZH0176,False
ZH00005342,ZH0005,False
ZH00005342,ZH0006,False
ZH00005342,ZH0028,False
ZH00005342,ZH0033,False
ZH00005342,ZH0332,True
ZH00005342,ZH0333,True
ZH00005342,ZH0035,False
ZH00005342,ZH0105,False
ZH00005342,ZH0113,False
ZH00005342,ZH0117,False
ZH00005342,ZH0197,False
ZH00005342,ZH0210,False
ZH00005342,ZH0213,False
ZH00005342,ZH0324,False
ZH00005342,ZH0336,True
ZH00005342,ZH0335,True
ZH00005342,ZH0385,False
ZH00005342,ZH0386,False
ZH00005342,ZH0398,False
ZH00005342,ZH0401,False
ZH00005342,ZH0435,False
ZH00005342,ZH0194,False
ZH00005342,ZH0198,False
ZH00005342,ZH0176,False
ZH00005362,ZH00000176,False
ZH00005363,AGENDA_AGENDA       ZH0444,False
ZH00005364,CS00000011,False
ZH00005365,CS00000014,False
ZH00005366,CS00000034,False
ZH00005367,CS00000014,False
ZH00005368,CS00000034,False
ZH00005369,ZH0304,False
ZH00005370,ABOHT2,False
ZH00005371,CY,True
ZH00005372,0000000014,False
ZH00005372,0000000015,False
ZH00005372,0000000016,False
ZH00005372,0000000017,False
ZH00005372,0000000018,False
ZH00005372,0000000019,False
ZH00005372,0000000020,False
ZH00005372,0000000021,False
ZH00005372,0000000022,False
ZH00005372,0000000023,False
ZH00005402,AGENDA_AGENDA       ZH0002,False
ZH00005402,AGENDA_AGENDA       ZH0014,False
ZH00005402,AGENDA_AGENDA       ZH0133,False
ZH00005402,AGENDA_AGENDA       ZH0191,False
ZH00005402,AGENDA_AGENDA       ZH0151,False
ZH00005402,AGENDA_AGENDA       ZH0162,False
ZH00005402,AGENDA_AGENDA       ZH0026,False
ZH00005403,TAN,False
ZH00005404,CS00000068,False
ZH00005405,TAN,False
ZH00005406,CS00000336,False
ZH00005423,KIN,False
ZH00005424,KIN,False
ZH00005425,KIN,False
ZH00005426,KIN,False
ZH00005437,ZH00000058,False
ZH00005437,ZH00000116,True
ZH00005438,KIN,False
ZH00005439,CS00000038,False
ZH00005440,KIN,False
ZH00004416,KIN,False
ZH00005468,CS00000039,True
ZH00005468,CS00000040,True
ZH00005469,CS00001482,False
ZH00005469,CS00000017,False
ZH00005470,CS00000133,False
ZH00005471,CS00000021,False
ZH00005472,CS00000009,False
ZH00005473,KIN,False
ZH00005473,CYTO,False
ZH00005473,KHE,False
ZH00005474,CS00000016,False
ZH00005475,KON,False
ZH00005475,KIN,False
ZH00005476,CS00000009,False
ZH00005477,KIN,False
ZH00005477,ALL,False
ZH00005477,DIA,False
ZH00005343,ZH0228,False
ZH00005343,ZH0229,False
ZH00005343,ZH0230,False
ZH00005343,ZH0453,False
ZH00005343,ZH0455,False
ZH00005343,ZH0457,False
ZH00005343,ZH0419,False
ZH00005344,GOC,True
ZH00005344,OCH,True
ZH00005345,VAT,False
ZH00005346,DIE,False
ZH00005347,NEF,False
ZH00005348,ERG,False
ZH00005349,FYS,False
ZH00005350,GON,False
ZH00005351,ALL,False
ZH00005352,END,False
ZH00005353,HEM,False
ZH00005354,INT,False
ZH00005355,INT,True
ZH00005356,NEF,False
ZH00005357,KON,False
ZH00005358,LOG,False
CS00008611,LCH,False
ZH00005359,OBS,False
ZH00005360,PYN,False
CS00009117,TPH,False
ZH00005361,VAS,False
ZH00005373,ZH00000007,False
ZH00005374,ZH0018,False
ZH00005374,ZH0116,False
ZH00005375,ZH00000011,False
ZH00005375,ZH00000119,False
ZH00005376,AGENDA_AGENDA       ZH0018,False
ZH00005376,AGENDA_AGENDA       ZH0116,False
ZH00005377,ZH0116,False
ZH00005377,ZH0018,False
ZH00005378,ZH0018,False
ZH00005378,ZH0116,False
ZH00005379,ZH0018,False
ZH00005379,ZH0116,False
ZH00005380,ZH0018,False
ZH00005380,ZH0116,False
ZH00005381,ZH0018,False
ZH00005381,ZH0116,False
ZH00005382,ZH0018,False
ZH00005382,ZH0116,False
ZH00005383,ZH0020,False
ZH00005384,ZH00000013,False
ZH00005385,AGENDA_AGENDA       ZH0020,False
ZH00005386,ZH00000174,True
ZH00005387,CS00000167,False
ZH00005388,BAS,False
ZH00005389,BAS,False
ZH00005394,ZH0014,False
ZH00005394,ZH0133,False
ZH00005394,ZH0191,False
ZH00005394,ZH0002,False
ZH00005394,ZH0162,False
ZH00005394,ZH0151,False
ZH00005394,ZH0026,False
ZH00005395,ZH0014,False
ZH00005395,ZH0133,False
ZH00005395,ZH0191,False
ZH00005395,ZH0002,False
ZH00005395,ZH0162,False
ZH00005395,ZH0151,False
ZH00005395,ZH0026,False
ZH00005396,ZH0002,False
ZH00005396,ZH0014,False
ZH00005396,ZH0026,False
ZH00005396,ZH0133,False
ZH00005396,ZH0151,False
ZH00005396,ZH0162,False
ZH00005396,ZH0191,False
ZH00005397,ZH0002,False
ZH00005397,ZH0014,False
ZH00005397,ZH0026,False
ZH00005397,ZH0133,False
ZH00005397,ZH0151,False
ZH00005397,ZH0162,False
ZH00005397,ZH0191,False
ZH00005398,ZH0002,False
ZH00005398,ZH0014,False
ZH00005398,ZH0026,False
ZH00005398,ZH0133,False
ZH00005398,ZH0151,False
ZH00005398,ZH0162,False
ZH00005398,ZH0191,False
ZH00005399,ZH0002,False
ZH00005399,ZH0014,False
ZH00005399,ZH0026,False
ZH00005399,ZH0133,False
ZH00005399,ZH0151,False
ZH00005399,ZH0162,False
ZH00005399,ZH0191,False
ZH00005400,ZH0002,False
ZH00005400,ZH0014,False
ZH00005400,ZH0026,False
ZH00005400,ZH0133,False
ZH00005400,ZH0151,False
ZH00005400,ZH0162,False
ZH00005400,ZH0191,False
ZH00005401,ZH00000008,False
ZH00005401,ZH00000134,False
ZH00005401,ZH00000126,False
ZH00005401,ZH00000001,False
ZH00005401,ZH00000148,False
ZH00005401,ZH00000172,False
ZH00005401,ZH00000019,False
ZH00005407,ZH00000001,True
ZH00005408,ZH00000001,False
ZH00005409,ZH00000001,False
ZH00005411,ZH00000001,False
ZH00005410,ZH00000001,False
ZH00005412,ZH00000001,False
ZH00005413,ZH00000001,False
ZH00005415,ZH00000001,False
ZH00005414,ZH00000001,False
ZH00005416,ZH00000001,False
ZH00005417,ZH00000001,False
ZH00005419,ZH00000001,False
CS00010033,CS00000011,False
ZH00005390,CS00000271,False
ZH00005390,CS00000246,True
ZH00005391,ALG,False
ZH00005392,ALG,False
ZH00005393,MORT,False
ZH00005418,ZH00000001,False
ZH00005421,ZH00000002,False
ZH00005422,CY,False
ZH00005427,KIN,False
ZH00005428,KIN,False
ZH00000111,FHOFS1,False
ZH00000144,FMEYE3,False
ZH00005429,JSTUR2,False
ZH00005429,STURK,False
ZH00005430,CS00000053,False
ZH00005431,CS00000098,False
ZH00005431,CS00000294,False
ZH00005432,CS00000060,False
ZH00005433,TAN,False
ZH00005434,CS00000053,False
ZH00005435,TAN,False
ZH00005436,KAA,False
ZH00005436,OKVTAN,False
ZH00005436,TAN,False
ZH00005441,CS00000039,False
ZH00005441,CS00000040,False
ZH00005442,CS00000103,True
ZH00005443,CS00000133,False
ZH00005444,CS00000017,False
ZH00005445,CS00000009,False
ZH00004518,DIA,True
ZH00004518,KAP,True
ZH00004518,KCA,True
ZH00004518,KEN,True
ZH00004518,KHE,False
ZH00004518,KII,True
ZH00004518,KIN,False
ZH00004518,KIR,True
ZH00004518,KLO,True
ZH00004518,KMD,True
ZH00004518,KME,True
ZH00004518,KNE,True
ZH00005447,F,False
ZH00005448,CS00000016,False
ZH00005448,CS00000101,False
ZH00005449,CS00000021,False
CS00001684,DIA,True
CS00001684,KIN,False
ZH00005450,KIN,False
ZH00005451,CS00000009,False
CS00013153,ALL,True
CS00013153,DIA,True
CS00013153,DPARD,True
CS00013153,ENDOLON,True
CS00013153,EPSA 2017,True
CS00013153,KAP,True
CS00013153,KCA,True
CS00013153,KEN,True
CS00013153,KGA,True
CS00013153,KHA,False
CS00013153,KIM,True
CS00013153,KIN,False
CS00013153,KINCO,True
CS00013153,KINIMM,True
CS00013153,KIR,True
CS00013153,KLZ,True
CS00013153,KMH,True
CS00013153,KNE,True
CS00013153,OKVKIN,True
CS00013153,RTHONC,False
ZH00005452,CS00000109,False
ZH00005454,DIA,False
ZH00005454,KAP,False
ZH00005454,KCA,False
ZH00005454,KCO,False
ZH00005454,KEN,False
